chr	coord	gene_name	refseqID	rel_location	utr5_st	utr5_end	cds_st	cds_end	utr3_st	utr3_end	utr5_size	cds_size	utr3_size
chr17	48458231	EME1	ENST00000511648.2	1.96061643835616	1706	1683	1682	-69	-70	-589	23	1751	519
chr17	48458595	EME1	ENST00000338165.4	2.54227941176471	2089	2008	2007	295	294	-249	81	1712	543
chr17	48458595	EME1	ENST00000393271.2	2.56730769230769	2128	2047	2046	295	294	-225	81	1751	519
chr17	48458595	EME1	ENST00000511648.2	2.56730769230769	2070	2047	2046	295	294	-225	23	1751	519
chr17	48458952	LRRC59	ENST00000225972.7	2.79828571428571	2556	2321	2320	1397	1396	-353	235	923	1749
chr17	48458992	LRRC59	ENST00000225972.7	2.77542857142857	2516	2281	2280	1357	1356	-393	235	923	1749
chr17	48460419	LRRC59	ENST00000225972.7	1.92424242424242	1089	854	853	-70	-71	-1820	235	923	1749
chr17	48460429	LRRC59	ENST00000225972.7	1.91341991341991	1079	844	843	-80	-81	-1830	235	923	1749
chr17	48472301	LRRC59	ENST00000225972.7	1.16666666666667	389	154	153	-770	-771	-2520	235	923	1749
chr17	48562515	RSAD1	ENST00000258955.2	2.26301615798923	1706	1622	1621	293	292	-821	84	1328	1113
chr17	48773405	ANKRD40	ENST00000285243.6	1.95754290876242	1329	1060	1059	-47	-48	-2854	269	1106	2806
chr17	48827978	LUC7L3	ENST00000240304.1	1.96612779060816	1384	1255	1254	-44	-45	-587	129	1298	542
chr17	48827978	LUC7L3	ENST00000393227.2	1.85374149659864	1388	1255	1254	-215	-216	-895	133	1469	679
chr17	48827978	LUC7L3	ENST00000505658.1	1.96612779060816	1443	1255	1254	-44	-45	-5596	188	1298	5551
chr17	48827978	LUC7L3	ENST00000544170.1	1.95891690009337	1291	1027	1026	-44	-45	-305	264	1070	260
chr17	48829874	LUC7L3	ENST00000240304.1	2.6390423572744	1775	1646	1645	347	346	-196	129	1298	542
chr17	48829874	LUC7L3	ENST00000505658.1	2.3335734870317	3339	3151	3150	1852	1851	-3700	188	1298	5551
chr17	48829883	LUC7L3	ENST00000240304.1	2.65561694290976	1784	1655	1654	356	355	-187	129	1298	542
chr17	48829883	LUC7L3	ENST00000505658.1	2.33519452449568	3348	3160	3159	1861	1860	-3691	188	1298	5551
chr17	48940699	TOB1	ENST00000499247.2	1.65510597302505	1113	680	679	-358	-359	-1115	433	1037	756
chr17	49052228	SPAG9	ENST00000262013.7	1.90872415532022	3812	3604	3603	-362	-363	-4460	208	3965	4097
chr17	49052228	SPAG9	ENST00000357122.4	1.90774719673802	3770	3562	3561	-362	-363	-990	208	3923	627
chr17	49052228	SPAG9	ENST00000505279.1	1.90802845528455	3651	3574	3573	-362	-363	-1007	77	3935	644
chr17	49052228	SPAG9	ENST00000510283.1	1.89756649688738	3389	3172	3171	-362	-363	-1559	217	3533	1196
chr17	49239161	NME1	ENST00000013034.3	1.91573033707865	697	489	488	-45	-46	-98	208	533	52
chr17	49239161	NME1	ENST00000336097.3	1.91573033707865	724	489	488	-45	-46	-261	235	533	215
chr17	49239161	NME1	ENST00000393196.3	1.90196078431373	544	414	413	-45	-46	-395	130	458	349
chr17	49239161	NME1	ENST00000511355.1	2.5206106870229	1016	931	930	682	681	-628	85	248	1309
chr17	49239190	NME1	ENST00000013034.3	1.97003745318352	726	518	517	-16	-17	-69	208	533	52
chr17	49239190	NME1	ENST00000336097.3	1.97003745318352	753	518	517	-16	-17	-232	235	533	215
chr17	49239190	NME1	ENST00000393196.3	1.96514161220044	573	443	442	-16	-17	-366	130	458	349
chr17	49239190	NME1	ENST00000511355.1	2.54274809160305	1045	960	959	711	710	-599	85	248	1309
chr17	49239206	NME1	ENST00000013034.3	2	742	534	533	0	-1	-53	208	533	52
chr17	49239206	NME1	ENST00000336097.3	2	769	534	533	0	-1	-216	235	533	215
chr17	49239206	NME1	ENST00000393196.3	2	589	459	458	0	-1	-350	130	458	349
chr17	49239206	NME1	ENST00000511355.1	2.55496183206107	1061	976	975	727	726	-583	85	248	1309
chr17	49245637	NME2	ENST00000376392.6	1.85185185185185	568	506	505	-88	-89	-325	62	593	236
chr17	49245637	NME1-NME2	ENST00000393183.3	0.765567765567766	208	-64	-65	-298	-299	-437	272	233	138
chr17	49245637	NME1-NME2	ENST00000393185.1	0.832020997375328	316	-64	-65	-298	-299	-437	380	233	138
chr17	49245637	NME1-NME2	ENST00000393190.1	1.35076252723312	427	161	160	-298	-299	-438	266	458	139
chr17	49245637	NME2	ENST00000393193.2	1.62935323383085	582	506	505	-298	-299	-438	76	803	139
chr17	49245637	NME1-NME2	ENST00000393198.3	1.62935323383085	613	506	505	-298	-299	-437	107	803	138
chr17	49245637	NME1-NME2	ENST00000503064.1	1.35076252723312	310	161	160	-298	-299	-438	149	458	139
chr17	49245637	NME1-NME2	ENST00000512737.1	1.35076252723312	384	161	160	-298	-299	-441	223	458	142
chr17	49245637	NME1-NME2	ENST00000513177.1	1.35076252723312	254	161	160	-298	-299	-437	93	458	138
chr17	49245637	NME1-NME2	ENST00000514264.2	1.35076252723312	411	161	160	-298	-299	-438	250	458	139
chr17	49245637	NME2	ENST00000555572.1	1.66097838452787	756	581	580	-298	-299	-436	175	878	137
chr17	49245637	NME1-NME2	ENST00000608447.1	1.66097838452787	756	581	580	-298	-299	-436	175	878	137
chr17	49245646	NME2	ENST00000376392.6	1.86700336700337	577	515	514	-79	-80	-316	62	593	236
chr17	49245646	NME1-NME2	ENST00000393183.3	0.798534798534799	217	-55	-56	-289	-290	-428	272	233	138
chr17	49245646	NME1-NME2	ENST00000393185.1	0.855643044619423	325	-55	-56	-289	-290	-428	380	233	138
chr17	49245646	NME1-NME2	ENST00000393190.1	1.37037037037037	436	170	169	-289	-290	-429	266	458	139
chr17	49245646	NME2	ENST00000393193.2	1.64054726368159	591	515	514	-289	-290	-429	76	803	139
chr17	49245646	NME1-NME2	ENST00000393198.3	1.64054726368159	622	515	514	-289	-290	-428	107	803	138
chr17	49245646	NME1-NME2	ENST00000503064.1	1.37037037037037	319	170	169	-289	-290	-429	149	458	139
chr17	49245646	NME1-NME2	ENST00000512737.1	1.37037037037037	393	170	169	-289	-290	-432	223	458	142
chr17	49245646	NME1-NME2	ENST00000513177.1	1.37037037037037	263	170	169	-289	-290	-428	93	458	138
chr17	49245646	NME1-NME2	ENST00000514264.2	1.37037037037037	420	170	169	-289	-290	-429	250	458	139
chr17	49245646	NME2	ENST00000555572.1	1.6712172923777	765	590	589	-289	-290	-427	175	878	137
chr17	49245646	NME1-NME2	ENST00000608447.1	1.6712172923777	765	590	589	-289	-290	-427	175	878	137
chr17	53040777	COX11	ENST00000299335.3	1.647412755716	676	538	537	-293	-294	-1820	138	830	1526
chr17	53040777	COX11	ENST00000571584.1	1.77633477633478	594	538	537	-155	-156	-513	56	692	357
chr17	55183514	AKAP1	ENST00000337714.3	1.25405604719764	921	689	688	-2023	-2024	-3048	232	2711	1024
chr17	55183514	AKAP1	ENST00000539273.1	1.25405604719764	898	689	688	-2023	-2024	-2254	209	2711	230
chr17	55183514	AKAP1	ENST00000571629.1	1.25405604719764	1030	689	688	-2023	-2024	-2074	341	2711	50
chr17	55183514	AKAP1	ENST00000572557.1	1.25405604719764	828	689	688	-2023	-2024	-2269	139	2711	245
chr17	55191956	AKAP1	ENST00000337714.3	1.8259587020649	2472	2240	2239	-472	-473	-1497	232	2711	1024
chr17	55191956	AKAP1	ENST00000539273.1	1.8259587020649	2449	2240	2239	-472	-473	-703	209	2711	230
chr17	55191956	AKAP1	ENST00000571629.1	1.8259587020649	2581	2240	2239	-472	-473	-523	341	2711	50
chr17	55191956	AKAP1	ENST00000572557.1	1.8259587020649	2379	2240	2239	-472	-473	-718	139	2711	245
chr17	55197757	AKAP1	ENST00000337714.3	2.07024390243902	3016	2784	2783	72	71	-953	232	2711	1024
chr17	55197757	AKAP1	ENST00000539273.1	2.31168831168831	2993	2784	2783	72	71	-159	209	2711	230
chr17	55197757	AKAP1	ENST00000572557.1	2.29268292682927	2923	2784	2783	72	71	-174	139	2711	245
chr17	56060635	VEZF1	ENST00000581208.1	1.09770114942529	193	153	152	-1413	-1414	-2127	40	1565	713
chr17	56060635	VEZF1	ENST00000584396.1	1.08187134502924	214	126	125	-1413	-1414	-2127	88	1538	713
chr17	56082755	SRSF1	ENST00000258962.4	2.02154398563734	967	759	758	12	11	-545	208	746	556
chr17	56082755	SRSF1	ENST00000582730.2	2.14788437369083	1082	959	958	353	352	-2034	123	605	2386
chr17	56084389	SRSF1	ENST00000258962.4	1.14725568942436	318	110	109	-637	-638	-1194	208	746	556
chr17	56084389	SRSF1	ENST00000582730.2	1.18151815181518	233	110	109	-496	-497	-2883	123	605	2386
chr17	56084389	SRSF1	ENST00000584773.1	1.14435695538058	233	110	109	-652	-653	-1083	123	761	430
chr17	56084389	SRSF1	ENST00000585096.1	1.4954954954955	245	110	109	-112	-113	-322	135	221	209
chr17	56166762	DYNLL2	ENST00000579991.2	2.01949816205849	669	392	391	122	121	-6135	277	269	6256
chr17	56423442	SUPT4H1	ENST00000225504.3	2.15449438202247	585	519	518	165	164	-903	66	353	1067
chr17	56423442	SUPT4H1	ENST00000577396.1	2.16516516516517	808	396	395	165	164	-834	412	230	998
chr17	56423442	SUPT4H1	ENST00000581540.1	2.71739130434783	602	492	491	165	164	-65	110	326	229
chr17	56423527	SUPT4H1	ENST00000225504.3	2.0749063670412	500	434	433	80	79	-988	66	353	1067
chr17	56423527	SUPT4H1	ENST00000577396.1	2.08008008008008	723	311	310	80	79	-919	412	230	998
chr17	56423527	SUPT4H1	ENST00000581540.1	2.34782608695652	517	407	406	80	79	-150	110	326	229
chr17	57288809	SMG8	ENST00000300917.5	1.46942204301075	1438	1397	1396	-1579	-1580	-1824	41	2975	244
chr17	57288809	SMG8	ENST00000543872.2	1.46942204301075	1660	1397	1396	-1579	-1580	-1816	263	2975	236
chr17	57288809	SMG8	ENST00000578922.1	1.79060554612337	1581	1397	1396	-370	-371	-596	184	1766	225
chr17	57682916	DHX40	ENST00000251241.4	1.88931623931624	2227	2081	2080	-259	-260	-1432	146	2339	1172
chr17	57682916	DHX40	ENST00000425628.3	1.87719298245614	1909	1850	1849	-259	-260	-345	59	2108	85
chr17	57682916	DHX40	ENST00000451169.2	1.88205828779599	2295	1937	1936	-259	-260	-1428	358	2195	1168
chr17	57738878	CLTC	ENST00000269122.3	1.24701670644391	1515	1242	1241	-3786	-3787	-6244	273	5027	2457
chr17	57738878	CLTC	ENST00000393043.1	1.25243902439024	1515	1242	1241	-3678	-3679	-3776	273	4919	97
chr17	57746168	CLTC	ENST00000269122.3	1.4293953858393	2432	2159	2158	-2869	-2870	-5327	273	5027	2457
chr17	57746168	CLTC	ENST00000393043.1	1.43882113821138	2432	2159	2158	-2761	-2762	-2859	273	4919	97
chr17	57760132	CLTC	ENST00000269122.3	1.74443118536197	4016	3743	3742	-1285	-1286	-3743	273	5027	2457
chr17	57760132	CLTC	ENST00000393043.1	1.76077235772358	4016	3743	3742	-1177	-1178	-1275	273	4919	97
chr17	57760132	CLTC	ENST00000579456.1	1.30125067971724	753	554	553	-1285	-1286	-1547	199	1838	261
chr17	57763095	CLTC	ENST00000269122.3	1.94530628480509	5026	4753	4752	-275	-276	-2733	273	5027	2457
chr17	57763095	CLTC	ENST00000393043.1	1.96605691056911	5026	4753	4752	-167	-168	-265	273	4919	97
chr17	57763095	CLTC	ENST00000579456.1	1.85046220772159	1763	1564	1563	-275	-276	-537	199	1838	261
chr17	57771483	CLTC	ENST00000269122.3	2.10984540276648	5571	5298	5297	270	269	-2188	273	5027	2457
chr17	57774784	PTRH2	ENST00000393038.2	2.1203007518797	783	556	555	16	15	-117	227	539	132
chr17	57774784	PTRH2	ENST00000409433.2	2.12213740458015	2130	559	558	16	15	-115	1571	542	130
chr17	57774784	PTRH2	ENST00000470557.2	2.1259842519685	4002	556	555	16	15	-111	3446	539	126
chr17	57774784	PTRH2	ENST00000537860.1	2.12213740458015	1933	556	555	16	15	-115	1377	539	130
chr17	57774809	PTRH2	ENST00000393038.2	1.98333333333333	758	531	530	-9	-10	-142	227	539	132
chr17	57774809	PTRH2	ENST00000409433.2	1.98342541436464	2105	534	533	-9	-10	-140	1571	542	130
chr17	57774809	PTRH2	ENST00000470557.2	1.98333333333333	3977	531	530	-9	-10	-136	3446	539	126
chr17	57774809	PTRH2	ENST00000537860.1	1.98333333333333	1908	531	530	-9	-10	-140	1377	539	130
chr17	57775119	PTRH2	ENST00000393038.2	1.40925925925926	448	221	220	-319	-320	-452	227	539	132
chr17	57775119	PTRH2	ENST00000409433.2	1.41252302025783	1795	224	223	-319	-320	-450	1571	542	130
chr17	57775119	PTRH2	ENST00000470557.2	1.40925925925926	3667	221	220	-319	-320	-446	3446	539	126
chr17	57775119	PTRH2	ENST00000537860.1	1.40925925925926	1598	221	220	-319	-320	-450	1377	539	130
chr17	58024356	RPS6KB1	ENST00000225577.4	2.05481991525424	1805	1785	1784	207	206	-3569	20	1577	3775
chr17	58024356	RPS6KB1	ENST00000393021.3	2.52671755725191	1859	1626	1625	207	206	-186	233	1418	392
chr17	58024356	RPS6KB1	ENST00000443572.2	2.59312320916905	1770	1716	1715	207	206	-142	54	1508	348
chr17	58024857	RPS6KB1	ENST00000225577.4	2.1875	2306	2286	2285	708	707	-3068	20	1577	3775
chr17	58030213	RNFT1	ENST00000305783.8	2.16960651289009	1488	1433	1432	125	124	-612	55	1307	736
chr17	58120753	HEATR6	ENST00000184956.6	2.46341463414634	3733	3717	3716	171	170	-198	16	3545	368
chr17	58123518	HEATR6	ENST00000184956.6	1.80146644106035	2858	2842	2841	-704	-705	-1073	16	3545	368
chr17	58123518	HEATR6	ENST00000585976.1	1.78068535825545	2512	2506	2505	-704	-705	-775	6	3209	70
chr17	58256722	USP32	ENST00000300896.4	1.97798546209761	4903	4709	4708	-106	-107	-267	194	4814	160
chr17	58256722	USP32	ENST00000592339.1	1.97228758169935	3788	3719	3718	-106	-107	-256	69	3824	149
chr17	58525134	APPBP2	ENST00000083182.3	1.89078498293515	1853	1566	1565	-192	-193	-4614	287	1757	4421
chr17	58740609	PPM1D	ENST00000305921.3	1.83278327832783	1745	1514	1513	-304	-305	-1240	231	1817	935
chr17	58740644	PPM1D	ENST00000305921.3	1.85203520352035	1780	1549	1548	-269	-270	-1205	231	1817	935
chr17	58740704	PPM1D	ENST00000305921.3	1.88503850385039	1840	1609	1608	-209	-210	-1145	231	1817	935
chr17	60088341	MED13	ENST00000397786.2	1.23555555555556	1613	1537	1536	-4988	-4989	-8851	76	6524	3862
chr17	61771049	MAP3K3	ENST00000361357.3	1.95542046605876	2203	1886	1885	-88	-89	-2614	317	1973	2525
chr17	61771049	MAP3K3	ENST00000361733.3	1.95321637426901	2112	1793	1792	-88	-89	-1416	319	1880	1327
chr17	61771049	MAP3K3	ENST00000577395.1	1.95291599785982	1830	1781	1780	-88	-89	-185	49	1868	96
chr17	61771049	MAP3K3	ENST00000579585.1	1.95542046605876	1951	1886	1885	-88	-89	-1400	65	1973	1311
chr17	61771049	MAP3K3	ENST00000584573.1	1.95514780835882	2208	1874	1873	-88	-89	-271	334	1961	182
chr17	61771133	MAP3K3	ENST00000361357.3	1.99797365754813	2287	1970	1969	-4	-5	-2530	317	1973	2525
chr17	61771133	MAP3K3	ENST00000361733.3	1.99787347155768	2196	1877	1876	-4	-5	-1332	319	1880	1327
chr17	61771133	MAP3K3	ENST00000577395.1	1.99785981808454	1914	1865	1864	-4	-5	-101	49	1868	96
chr17	61771133	MAP3K3	ENST00000579585.1	1.99797365754813	2035	1970	1969	-4	-5	-1316	65	1973	1311
chr17	61771133	MAP3K3	ENST00000584573.1	1.99796126401631	2292	1958	1957	-4	-5	-187	334	1961	182
chr17	61771144	MAP3K3	ENST00000361357.3	2.0027711797308	2298	1981	1980	7	6	-2519	317	1973	2525
chr17	61771144	MAP3K3	ENST00000361733.3	2.00527108433735	2207	1888	1887	7	6	-1321	319	1880	1327
chr17	61771144	MAP3K3	ENST00000577395.1	2.07216494845361	1925	1876	1875	7	6	-90	49	1868	96
chr17	61771144	MAP3K3	ENST00000579585.1	2.00533536585366	2046	1981	1980	7	6	-1305	65	1973	1311
chr17	61771144	MAP3K3	ENST00000584573.1	2.03825136612022	2303	1969	1968	7	6	-176	334	1961	182
chr17	61780822	STRADA	ENST00000245865.5	2.69223253541768	2331	2122	2121	1417	1416	-630	209	704	2046
chr17	61780822	STRADA	ENST00000336174.6	2.1866485013624	1545	1433	1432	137	136	-597	112	1295	733
chr17	61780822	STRADA	ENST00000375840.4	2.17861799217731	1490	1259	1258	137	136	-630	231	1121	766
chr17	61780822	STRADA	ENST00000392950.4	2.56974323386537	2141	1868	1867	821	820	-620	273	1046	1440
chr17	61780822	STRADA	ENST00000447001.3	2.98101265822785	1391	1210	1209	310	309	-6	181	899	315
chr17	61823779	CCDC47	ENST00000225726.5	2.28326180257511	2296	1914	1913	462	461	-1169	382	1451	1630
chr17	61823779	CCDC47	ENST00000403162.3	2.96652719665272	2178	1914	1913	462	461	-16	264	1451	477
chr17	61823829	CCDC47	ENST00000225726.5	2.25260576333538	2246	1864	1863	412	411	-1219	382	1451	1630
chr17	61823829	CCDC47	ENST00000403162.3	2.86192468619247	2128	1864	1863	412	411	-66	264	1451	477
chr17	61829774	CCDC47	ENST00000225726.5	1.7637741046832	1491	1109	1108	-343	-344	-1974	382	1451	1630
chr17	61829774	CCDC47	ENST00000403162.3	1.7637741046832	1373	1109	1108	-343	-344	-821	264	1451	477
chr17	61829774	CCDC47	ENST00000582252.1	1.76853776853777	1286	1109	1108	-334	-335	-432	177	1442	97
chr17	61843385	CCDC47	ENST00000225726.5	1.10399449035813	533	151	150	-1301	-1302	-2932	382	1451	1630
chr17	61843385	CCDC47	ENST00000403162.3	1.10399449035813	415	151	150	-1301	-1302	-1779	264	1451	477
chr17	61843385	CCDC47	ENST00000582252.1	1.1046431046431	328	151	150	-1292	-1293	-1390	177	1442	97
chr17	61895169	DDX42	ENST00000389924.2	1.79091231806887	2413	2228	2227	-589	-590	-1507	185	2816	917
chr17	61895169	DDX42	ENST00000578681.1	1.79091231806887	2828	2228	2227	-589	-590	-1508	600	2816	918
chr17	61895169	DDX42	ENST00000583590.1	1.79091231806887	2639	2228	2227	-589	-590	-1508	411	2816	918
chr17	61896946	FTSJ3	ENST00000427159.2	2.58536585365854	3405	2760	2759	216	215	-153	645	2543	368
chr17	61907527	PSMC5	ENST00000310144.6	1.24488124488124	606	299	298	-922	-923	-972	307	1220	49
chr17	61907527	PSMC5	ENST00000375812.4	1.2297410192147	477	275	274	-922	-923	-971	202	1196	48
chr17	61907527	PSMC5	ENST00000580864.1	1.2297410192147	579	275	274	-922	-923	-972	304	1196	49
chr17	61907527	PSMC5	ENST00000581882.1	1.2297410192147	534	275	274	-922	-923	-939	259	1196	16
chr17	61908728	PSMC5	ENST00000310144.6	1.74692874692875	1219	912	911	-309	-310	-359	307	1220	49
chr17	61908728	PSMC5	ENST00000375812.4	1.74185463659148	1090	888	887	-309	-310	-358	202	1196	48
chr17	61908728	PSMC5	ENST00000580864.1	1.74185463659148	1192	888	887	-309	-310	-359	304	1196	49
chr17	61908728	PSMC5	ENST00000581882.1	1.74185463659148	1147	888	887	-309	-310	-326	259	1196	16
chr17	61910014	SMARCD2	ENST00000225742.9	2.8502994011976	1749	1655	1654	284	283	-50	94	1370	333
chr17	61910014	SMARCD2	ENST00000323347.10	2.65137614678899	1782	1736	1735	284	283	-152	46	1451	435
chr17	61910014	SMARCD2	ENST00000448276.2	2.33255269320843	2145	1880	1879	284	283	-570	265	1595	853
chr17	62495977	DDX5	ENST00000225792.5	2.20846905537459	2310	1909	1908	64	63	-243	401	1844	306
chr17	62495977	DDX5	ENST00000450599.2	2.21262458471761	1839	1672	1671	64	63	-237	167	1607	300
chr17	62496224	DDX5	ENST00000225792.5	1.90081300813008	2063	1662	1661	-183	-184	-490	401	1844	306
chr17	62496224	DDX5	ENST00000450599.2	1.88619402985075	1592	1425	1424	-183	-184	-484	167	1607	300
chr17	62496224	DDX5	ENST00000578804.1	1.90081300813008	1828	1662	1661	-183	-184	-192	166	1844	8
chr17	62496333	DDX5	ENST00000225792.5	1.84173441734417	1954	1553	1552	-292	-293	-599	401	1844	306
chr17	62496333	DDX5	ENST00000450599.2	1.818407960199	1483	1316	1315	-292	-293	-593	167	1607	300
chr17	62496333	DDX5	ENST00000578804.1	1.84173441734417	1719	1553	1552	-292	-293	-301	166	1844	8
chr17	62496342	DDX5	ENST00000225792.5	1.83685636856369	1945	1544	1543	-301	-302	-608	401	1844	306
chr17	62496342	DDX5	ENST00000450599.2	1.81281094527363	1474	1307	1306	-301	-302	-602	167	1607	300
chr17	62496342	DDX5	ENST00000578804.1	1.83685636856369	1710	1544	1543	-301	-302	-310	166	1844	8
chr17	62496357	DDX5	ENST00000225792.5	1.82872628726287	1930	1529	1528	-316	-317	-623	401	1844	306
chr17	62496357	DDX5	ENST00000450599.2	1.80348258706468	1459	1292	1291	-316	-317	-617	167	1607	300
chr17	62496357	DDX5	ENST00000578804.1	1.82872628726287	1695	1529	1528	-316	-317	-325	166	1844	8
chr17	62499109	DDX5	ENST00000225792.5	1.49756097560976	1319	918	917	-927	-928	-1234	401	1844	306
chr17	62499109	DDX5	ENST00000450599.2	1.42350746268657	848	681	680	-927	-928	-1228	167	1607	300
chr17	62499109	DDX5	ENST00000578804.1	1.49756097560976	1084	918	917	-927	-928	-936	166	1844	8
chr17	62533946	CEP95	ENST00000553412.1	2.30061349693252	2471	2023	2022	49	48	-114	448	1973	162
chr17	62533946	CEP95	ENST00000556440.2	2.30061349693252	3024	2515	2514	49	48	-114	509	2465	162
chr17	65103476	HELZ	ENST00000358691.5	1.8663578658432	5216	5050	5049	-779	-780	-8593	166	5828	7813
chr17	65103476	HELZ	ENST00000580168.1	1.86642661179698	5219	5053	5052	-779	-780	-1059	166	5831	279
chr17	65337006	PSMD12	ENST00000356126.3	1.96571845368344	1431	1324	1323	-47	-48	-2974	107	1370	2926
chr17	65337006	PSMD12	ENST00000357146.4	1.96414950419527	1349	1264	1263	-47	-48	-1087	85	1310	1039
chr17	65739998	NOL11	ENST00000253247.4	2.03422619047619	2297	2183	2182	23	22	-649	114	2159	671
chr17	65739998	NOL11	ENST00000535137.1	2.06705539358601	2127	1637	1636	23	22	-320	490	1613	342
chr17	65941835	BPTF	ENST00000306378.6	1.80006846970216	7070	7011	7010	-1752	-1753	-2617	59	8762	864
chr17	65941835	BPTF	ENST00000321892.4	1.80833606826387	7449	7389	7388	-1752	-1753	-3842	60	9140	2089
chr17	65941835	BPTF	ENST00000335221.5	1.84814049586777	7449	7389	7388	-1323	-1324	-3413	60	8711	2089
chr17	66042864	KPNA2	ENST00000330459.3	2.61788617886179	2086	1742	1741	152	151	-94	344	1589	245
chr17	66042864	KPNA2	ENST00000537025.2	2.61788617886179	2361	1742	1741	152	151	-94	619	1589	245
chr17	71203841	FAM104A	ENST00000403627.3	2.83961397058824	2448	2388	2387	1827	1826	-349	60	560	2175
chr17	71203841	FAM104A	ENST00000405159.3	2.83961397058824	2515	2451	2450	1827	1826	-349	64	623	2175
chr17	71204171	FAM104A	ENST00000403627.3	2.68795955882353	2118	2058	2057	1497	1496	-679	60	560	2175
chr17	71204171	FAM104A	ENST00000405159.3	2.68795955882353	2185	2121	2120	1497	1496	-679	64	623	2175
chr17	71232009	C17orf80	ENST00000255557.4	1.2360097323601	757	388	387	-1256	-1257	-1405	369	1643	148
chr17	71232009	C17orf80	ENST00000268942.8	1.2253193960511	581	388	387	-1334	-1335	-2867	193	1721	1532
chr17	71232009	C17orf80	ENST00000359042.2	1.2120218579235	581	388	387	-1442	-1443	-3053	193	1829	1610
chr17	71232009	C17orf80	ENST00000426147.2	1.22146118721461	556	388	387	-1364	-1365	-1518	168	1751	153
chr17	71232009	C17orf80	ENST00000535032.2	1.2120218579235	500	388	387	-1442	-1443	-1628	112	1829	185
